time_ns,ligand_rmsd,backbone_rmsd,d_y133,d_e130,d_d135
3.2,8.33862765880558,5.595292465470475,2.808725863173987,1.8801635264900658,5.353759948149442
3.21,8.27071016860032,5.737183046031627,2.413118521785927,1.8914370987377886,5.514971300211374
3.22,8.582127736013017,5.889117133859915,2.355717111219537,1.8270691006155437,5.068278447328213
3.23,7.85395815183332,5.748708005613557,2.4954960507435513,1.9105274963418042,5.3274103523207454
3.24,7.782089939111697,5.992473978411548,2.6153279886323686,1.7570247049277625,5.485029054057688
3.25,8.570042342002022,5.905401863931287,2.540630557985257,1.9508049042364686,5.3807733342301916
3.26,9.079588915110294,5.888146315074854,2.653156727120666,1.7446226058906704,4.836686997416122
3.27,9.199570850164157,5.886563520827577,2.6892348749678887,1.7209305531612058,6.353449443750018
3.28,9.398869145169146,5.708181296354635,2.839916419644203,1.7018319574550016,6.843210289435389
3.29,9.280575177411292,5.523038189067286,2.3786249370329404,1.6325101177291992,6.097517733641134
3.3,9.527167028358692,5.639257270821019,2.4686630585408076,2.0544053573801366,5.9294872500199265
3.31,10.01181855507315,5.431994922845485,2.6946899864002245,1.7888353001497794,5.729043412840259
3.32,11.447550223891449,5.431834475865701,2.4694445334337365,1.7579839740648735,5.801835334987567
3.33,12.104179447802784,5.466208377463661,2.1917559108287548,1.654833141877087,5.250738931485877
3.34,12.309062973229455,5.48591469995582,2.1790933808661244,1.7790562799378522,5.723052363767068
3.35,12.099432561867891,5.483865863321032,2.1073140608994834,1.8763174412905292,6.0647657197785145
3.36,11.518070089368118,5.713633894054665,2.483697839696908,2.003423033570386,6.347975322468762
3.37,11.216048960796162,5.8859599050004245,2.3121919086446123,1.8043383329878386,6.048174758590305
3.38,11.457523415439463,5.80378075144905,2.4661796243554335,1.905054288636704,5.586077155670679
3.39,11.60852708855301,5.801229717957517,2.696225779513694,1.9811586524141684,6.290936140291031
3.4,11.81983824101509,5.949424171703816,2.848335538932117,1.9974560089670554,6.711144934401122
3.41,11.807248816858651,5.889335539029954,2.7141657024040944,1.6458309256227637,6.697130059948147
3.42,10.951121414056807,5.937403108051426,2.6442754606296983,1.9222226158619593,6.437915342342841
3.43,10.762558834489727,5.928614212757604,2.6219107043806633,1.9306522496540612,6.082032405878873
3.44,10.515063045206594,5.707482175770751,2.73850761827439,1.7681437194248255,6.532142612720503
3.45,9.585712586940346,5.822762360719268,2.60767930309721,1.8997327354394045,6.282371903765316
3.46,8.812609210107203,6.089172838717625,2.5332678772926114,2.030407489318612,6.283516275647114
3.47,8.875309969431045,6.04028334930232,2.6603280609874798,2.166419512310552,6.813938902975983
3.48,9.293293879388674,6.221290467768954,2.85976349073719,1.972118024443666,6.211038218177854
3.49,9.09491161845168,6.074919451037323,2.34666859960301,2.1915387632766943,5.355967141264671
3.5,8.931123940159981,6.175526897687817,2.582204718653176,1.8347919569046103,5.936677928636275
3.51,10.21688024751834,6.046421357354874,2.665747137129077,1.6879170561052945,5.482171234747421
3.52,9.618524646310249,6.156802172752486,2.581224215665551,1.6897325977980755,5.5404325503246294
3.53,9.823665436225632,6.293095916075401,2.5069433857560193,1.9242055500283022,5.832876309951595
3.54,9.688192027545387,6.11120746625233,2.554223727969618,1.7234810637602467,5.08315342899596
3.55,9.026015048365707,6.003680838810435,2.6476647984794837,1.7770674734375511,6.489443657201391
3.56,8.550447449920986,5.911887792174699,2.7229449846621847,1.747298139025626,6.032844660982814
3.57,9.299947124836446,5.735109246732692,2.638022222015065,1.7305934220120864,5.005643524260418
3.58,8.974183733972005,5.712819285429195,2.4874602828994083,1.8527197068126908,5.129799282023358
3.59,8.441345491476664,5.674126867352845,2.5973845360556838,1.990392817537532,5.414461542374758
3.6,8.263702738134203,5.5879673799613725,2.63098919306766,1.738116757693534,5.10114684738124
3.61,7.791602068671614,5.700196335005343,2.7537111615420513,1.8742233047110213,5.123297450464986
3.62,7.738515442895575,5.989996101616529,2.611061817057844,1.8418612944356219,5.969835044935615
3.63,7.562614978953259,6.037060582480971,2.3685063324480065,1.639780327500788,4.716534492012922
3.64,8.01278121143199,5.932233919394577,2.8472508379689803,1.6282183628089963,5.4922818117954
3.65,7.691524508734549,5.947617562800642,2.8450388880017656,1.684817807428971,5.516680219465187
3.66,7.313459110396392,5.988455747913917,3.091749950274271,1.7958183744502019,5.635183398384677
3.67,7.500773270492498,5.987948579929806,2.605363523069812,1.7222281131010104,5.471594027182896
3.68,7.316423237582728,5.867820486926294,2.5053725659355037,1.9040093807804819,6.434287778372459
3.69,7.129693379321179,5.819469440653326,2.68438830119523,1.8973280702344066,5.590399315234224
3.7,6.969345548852635,5.876438233878243,2.6955062541961494,1.7518917202058273,5.11464687333148
3.71,6.95253997972103,5.7692962569306365,2.6695873747021692,1.9755908340786625,6.253033416690255
3.72,7.455977526252518,5.64659168453706,2.8147781904863862,1.7711231748242826,4.9156246784786175
3.73,7.881453638741126,5.694777601791271,2.471795851884118,1.724943586341334,5.835128658295616
3.74,8.174857723460969,5.592919641038536,2.697585728609744,2.0687295055054373,5.275651996425897
3.75,8.7477750935435,5.6363287226916325,2.650977293842314,1.9598335620337353,4.963501687769392
3.76,8.190798485156275,5.604293551038224,2.717466034009801,1.7581378624994068,4.990670460244001
3.77,7.60652116575116,5.511278938325609,2.4491855408943257,1.6962153285503454,5.174592609814418
3.78,8.479137072469427,5.31329648270043,2.889506028756383,1.745511160435814,5.123716731738286
3.79,8.085445668469848,5.273074299946592,2.7375245436727647,1.9759895276693558,4.35345292137215
3.8,8.324253758919122,5.067144375177498,2.3995263466730616,1.7802455652146087,4.856783444077379
3.81,8.510949758015771,4.999468779965554,2.4672842773032433,1.896573666214049,5.571941702941101
3.82,8.44708555823701,5.091322452986742,2.464038311001202,1.8573044038490618,5.289852718145469
3.83,7.949339213750245,5.095815215220046,2.4129802815556496,1.9303576549487111,5.472346200072829
3.84,8.304020957690868,5.176344905108083,2.887801803753527,1.8336423855986779,4.895492440937509
3.85,7.768809608151504,5.037425184892175,2.65863665700907,1.7666778019439295,5.104142505367165
3.86,8.727332703671932,4.964041763596504,2.882246709032628,1.7322847919151778,5.20695289444409
3.87,7.78239623105047,5.080700643983777,2.5660739432518858,1.6897745852536568,5.204742839868592
3.88,7.455316278810765,5.280414153104648,2.6019575842802123,1.7980045606840374,5.682092235735462
3.89,7.489463167653649,5.330121062274358,2.7796413287029478,1.803725587086116,5.492330508169965
3.9,8.130160921848136,5.428581501060146,2.4556554401155504,1.8728663036602946,5.59097135357627
3.91,8.262649478401096,5.538353222482246,2.810975205074961,1.8418135643730646,5.672097061153777
3.92,8.183865426760011,5.58386049928625,2.670644440449072,1.984338190341986,5.191906017085767
3.93,7.750977153785075,5.607309565943223,2.4169975585852232,1.8082426214423266,5.177895228296573
3.94,7.721636012277435,5.601618221190938,2.450747119101184,1.8886660239679376,5.5757307044434645
3.95,7.95182203984313,5.490826968107644,2.650394236518241,1.8102313393706895,6.335678665490058
3.96,7.563637452716835,5.365449559843059,2.654597917495427,1.9302317166016045,5.615532014260411
3.97,7.99739885796787,5.3594794633145195,2.5261309604470648,1.7800376795381334,5.886164004285125
3.98,7.656352734760901,5.318128558906852,2.444447654882723,1.9866015045582373,5.459038282424106
3.99,7.694100008763133,5.325380736767002,2.5513615588844076,1.751133791787287,5.6748337862253315
4.0,7.397531627455825,5.339341719336467,2.5174741871344826,1.6994299709845222,5.0776801950950246
4.01,7.361933812134649,5.411844334146434,2.682126751270764,1.700347187535313,4.288483047088748
4.02,7.127178168145537,5.461818629803209,2.6242362943583784,1.7356752935930044,5.6126178924999035
4.03,7.339531527362041,5.487793371030918,2.708842104402394,1.6464414152270364,5.171154585958295
4.04,8.097449804076366,5.340840610591065,2.686127172514243,1.912251300756056,5.567745788055055
4.05,8.25915332966174,5.478087109216768,2.7949504147516775,2.1028219212836903,5.826430045911474
4.06,8.251227591545073,5.334718465350267,2.6098464106701917,1.7956645775780835,6.118875803591396
4.07,8.483135998882613,5.357744330234571,2.414092302561891,1.8591961648906619,5.613462976183038
4.08,8.670620329531477,5.3285212366636925,2.597428398225961,1.6994832126080195,5.453167528592803
4.09,9.18713102182542,5.458666668978682,2.376516518716735,1.8503958225622756,5.378627418007458
4.1,8.841400688146182,5.6085166077520725,2.6894558188042215,1.7701050024782028,5.6839816209457865
4.11,8.693074841473933,5.631667111900113,2.682435544562073,1.825539874775613,5.673973113661198
4.12,8.737579513114293,5.587836461893667,2.9322306526934145,1.901870161851251,5.28606623166845
4.13,8.866765830077595,5.420149543234381,2.679067193725666,1.7766388443845018,5.984334709177421
4.14,9.136160663353627,5.465890127416959,2.621831734969046,1.838345395128836,5.734872845588495
4.15,9.045895230781465,5.475196818074085,2.484540651012241,1.8118680198396484,4.89333102613668
4.16,8.232419504633071,5.366672941402595,2.474600872274173,1.806821642605611,5.023646760482488
4.17,9.061901740926766,5.482279196521388,2.4364081380562457,1.9443130778355135,4.395204006147066
4.18,9.099717890216747,5.343293176394236,2.44194103846347,1.9033609104383837,5.343416328543983
4.19,8.965560220999437,5.28085587267824,2.4246532266126053,1.8424021206542276,4.480292762297421
4.2,9.417925011204595,5.181332119623065,2.66272486833324,1.868563490686756,5.977994775660315
4.21,8.857833376088212,5.031408158955258,2.5953954252909877,1.8969653839305012,5.710309774440098
4.22,8.763124966802199,4.816138733516636,2.7294920425595466,1.6929958492186743,5.7146188023582845
4.23,9.264760104215908,4.863636536698709,2.5187969890073285,1.7925473786366775,5.827735189647057
4.24,8.769252966005897,4.890845552746089,2.641946134178374,1.6980350522415049,5.907253377564306
4.25,8.730274661296882,5.033256050567268,2.3851540119211068,1.6712336287644787,6.230396074882316
4.26,9.453109467711586,5.226468325774426,2.8166761046976654,1.8357994080949678,6.054925664672106
4.27,9.065073145574328,5.130908249475833,2.64070696478177,1.7445602973951775,5.835828257383539
4.28,8.8450321161709,4.952635812904885,2.407226999098694,1.7217359651397943,6.171316602678754
4.29,8.511142097326864,4.88963323977532,2.6167646304528427,1.8155615910424057,5.603441484119921
4.3,8.67523030350046,5.028738319758399,2.8144811544047994,1.7232420034405025,5.340554374818598
4.31,8.736197902169636,5.1838160914261,2.5115579015629654,1.742654935989468,5.040435753421014
4.32,9.52025935387716,5.313381895674707,2.1753300037439725,1.7469584129370839,5.986818519971321
4.33,8.99161283582424,5.1316995458841905,2.5484918356619137,1.8012126197615772,5.081651151731508
4.34,8.694930454339337,5.070990027989014,2.9313841518672072,1.617816127473185,5.403714034019721
4.35,9.034109834368637,5.146228922422266,2.6647716419062455,1.7719590290487337,5.715509167444412
4.36,8.7898460324625,5.074451291168271,2.581897336043263,1.8501980568321432,5.61299203214697
4.37,8.615342956672722,5.170550767405017,2.701688776121516,2.1754956507003995,5.841408539827543
4.38,8.79703626280846,5.142905526651448,2.5357039828647894,1.816664461798499,5.920102545534168
4.39,8.861162486164647,5.288348036900664,2.7343051763230637,1.7387507368412733,5.408952249059381
4.4,8.611097132752262,5.218909196189238,2.6049599354163964,1.623163884556714,5.366629108632995
4.41,8.62691775455895,5.219599267766171,3.164166302189794,1.62878892600363,5.946122043636592
4.42,9.05618590306738,5.279177477993486,2.5935423041231243,1.8290874461729667,5.9909883895866045
4.43,9.980346881569305,5.552197583277536,2.7302700027955344,1.6687216452788571,5.519215383795637
4.44,10.18137787759465,5.720565934659247,2.826102026278624,1.6778641781853378,3.5588680472182377
4.45,9.462460814623423,5.643669577915055,2.803678629482013,1.7116089246892654,4.4751287874269705
4.46,9.165825616756088,5.742365393236816,2.7231336695088957,2.042981216251517,4.059870099427985
4.47,8.995214401919515,5.828779612575877,2.587938672710717,1.7528522068202306,3.9350192367431567
4.48,9.538051687083165,5.879914554677331,2.8021821325430736,1.7121776067513121,5.383457848407628
4.49,10.057806170761967,5.797259587323172,2.864784132520508,1.7825214368983855,5.548157757778538
4.5,10.291449807445213,5.9814633695350015,2.796327611441345,1.774314331012726,5.54595170380017
4.51,10.858946508751213,5.98315772601937,2.5925058633123137,1.9761440098923804,6.068991645352363
4.52,10.49928799282124,5.827952575245549,2.6817497883038035,1.709257871144684,5.4348837402932295
4.53,9.436651395300185,6.0250138229622605,2.43945132180597,1.894574201677237,5.378512354349071
4.54,10.288190297347334,6.126648158329389,2.8985099513172266,1.9224170357097994,5.017209588923938
4.55,10.510545896906379,6.187336442759363,2.527505150837354,1.6673694470255382,5.2731048011683805
4.56,10.650171118329125,6.201598996945492,2.492018571056925,1.865950686049368,5.320887411476675
4.57,10.715155858007686,6.29175156087572,2.669507266285503,1.9218987888770547,5.906115690732053
4.58,10.199590700777595,6.393966717618129,2.9919248025056344,1.6387295145139256,5.238100750739024
4.59,9.266116591892349,6.078542657127919,2.452437823459963,1.847002552394,5.333791455886772
4.6,9.075175977621782,6.127084127356486,2.651630853593693,1.820815643254472,5.535835952169319
4.61,8.495781279155953,6.174695052407945,2.678564349974014,1.7315086333076612,6.426472809679309
4.62,8.56231315262086,6.293773526872047,2.767229811153756,1.6956991092236546,6.810588120938072
4.63,9.538239096207972,6.340072821829374,2.6158021106035756,1.9176640285345603,5.363621950751198
4.64,10.137708628575247,6.605854886698357,2.544860291854069,1.7105219102774127,5.04267599327802
4.65,10.064414980270046,6.616035060325768,2.630052669626992,1.9112528704513545,5.337874497743439
4.66,10.268345994731039,6.648736220611479,2.885021316441194,1.718969323565036,6.034043284627358
4.67,10.382587657553932,6.461612692054056,2.741190607142521,1.7699757223082493,5.572659916086446
4.68,9.553359677768613,6.446763628166716,2.559968622883399,2.0324141363995993,5.030880078561355
4.69,9.23817128085721,6.647315401379508,2.6495181080079675,1.7815656788497618,4.687867428521649
4.7,9.13590968565657,6.562504573727625,2.6643954591625816,1.9425397895949976,5.572045261946179
4.71,9.39711900427819,6.713925076183158,2.576734187329953,1.7055526783304291,5.116179819140355
4.72,8.619312297310524,6.585107412862601,2.3255567231272223,1.6302677825291536,5.450341704033782
4.73,9.103226797656161,6.494485848987954,2.629205873070771,1.693771528519821,5.4328886768993145
4.74,9.829566007381969,6.652793871809324,2.690101943176301,1.7261238123119593,5.6097125953827325
4.75,10.018611850282772,6.364022578546911,2.9555602045570835,1.6925997495631697,5.533937239904877
4.76,9.93248111468652,6.221784640809124,2.6006503260766745,1.8804292496228332,5.713560453688487
4.77,9.760105158685649,6.01047320542229,2.506112151078362,1.830819137850179,5.395501847456018
4.78,10.053715931449968,6.039557444239963,2.958684173569843,1.8651812159580428,5.409057980419896
4.79,8.984226552317931,5.920328316270502,2.2992519101626594,1.679862239872248,5.581829334471129
4.8,8.886294940239324,5.888963595416893,2.492298723625137,1.7870461255040726,5.392544073155676
4.81,8.917187007336244,5.814739632783646,2.6241617306046274,1.7292034648998014,5.099130131949776
4.82,8.496524840263357,5.760783145763954,2.7545116203484366,1.7362537046710265,5.39512194815739
4.83,8.912595037973508,5.691253360438821,2.460668516154585,1.6535909543462088,5.833445904263541
4.84,8.300734715381022,5.781624463661991,2.7498773469407083,1.785504349305827,6.554993683083685
4.85,7.916938716321665,5.721693473166905,2.674594707562078,1.8172438575529637,5.4831965504678335
4.86,7.8730493129552785,5.626101492218824,2.40887006886097,1.8945429033106977,5.128708729690617
4.87,7.836845962613349,5.715948761782456,2.569629906083602,1.8455211392661681,5.4072946658143355
4.88,8.12255740538576,5.73899492426758,2.6956517397008106,1.7159853263690708,6.172766866333384
4.89,8.317883875897888,5.815516335377746,2.6496357444288674,1.7896500203579504,5.4738963158348
4.9,8.592090172866731,5.958674680940034,2.6710514663512326,2.067532028118444,5.953731817475479
4.91,8.893604565261102,6.000864640635801,2.3499603341714033,1.8543882792117803,5.186334392280813
4.92,8.715852506452762,5.855513236767826,2.6132486392198717,1.9936579789338358,6.424920337373631
4.93,8.061775345357011,5.826322685927784,2.5059678302879904,1.6821497899020514,5.875392676321593
4.94,8.224267468687628,5.529820014046614,2.6695456483388376,1.7943676454046809,5.027431862852432
4.95,8.7755861007612,5.445830833439683,2.5779999211519535,1.5608338068682674,5.779477862124725
4.96,7.759863894225021,5.487970642865332,2.7147863979423588,1.6998432296376829,5.298506936177168
4.97,8.324046870541796,5.339138462579695,3.2179671551906637,1.9438307750194996,5.44304870521855
4.98,8.387777174667146,5.269909333174736,2.535438100921965,1.8983482819849762,5.4979159553585255
4.99,8.823126204190363,5.3618886001123345,2.5787502258036863,1.8008945554398732,5.612016188778236
5.0,8.645366841695669,5.186247498987458,2.543349918264309,1.8532100294607017,5.0449046188968865
5.01,8.356226052769662,5.174844947890109,2.8866780008216892,1.7674948736941718,5.778866632854374
5.02,8.47355845064369,5.018412329011961,2.640133142050683,1.6524673106888303,5.686766774660128
5.03,8.519774728745494,5.104433861282721,2.41383976731129,1.7929949596787742,5.021270299039747
5.04,8.727329690889889,5.017742172972909,2.794043546272642,1.741355353713686,5.141157880985619
5.05,8.744709446757673,5.199127176731025,2.4070658535351814,2.0415134739001877,4.9765572696176665
5.06,8.917214595098942,5.501278777785348,2.5483615834185924,1.8936729689677876,4.881404063772681
5.07,8.911054065015815,5.460321697505962,2.5798931209980305,1.739786989263672,5.521965261476277
5.08,9.020661546797731,5.441264116741332,2.5901171855080722,1.6200351946734528,5.37632273961634
5.09,9.357112749236002,5.665133131884228,2.3544122751804024,1.8423202917363501,5.6824542841260675
5.1,8.530965472174401,5.667036440687952,2.3705574986744296,1.8848719306460344,5.137128388572702
5.11,8.15480399901419,5.590688356770112,2.628724579039826,1.888772368439785,4.901086888613402
5.12,8.684755772816322,5.56020113885975,2.593469269424289,1.8032954309905365,5.5572516514153465
5.13,9.147616520378103,5.815651341549316,2.6697840462607108,1.8663127103079633,5.073777994050152
5.14,8.22279013885181,5.619359328948643,2.5057319782371974,1.9354426637440674,6.158143520111075
5.15,9.055673311822114,5.463834759836543,2.8742076856376992,1.8240228386622186,5.9867630092621305
5.16,9.391462632062504,5.571152161212629,2.682518533195165,1.772992761019096,5.5972922743779225
5.17,9.066756128247057,5.3773956775370895,2.6824504449149518,1.9941561418026479,5.218340522999619
5.18,9.044217872671991,5.321350333358166,2.680837623615358,1.9614370779558112,6.397515190740787
5.19,9.369066768747846,5.251889645982625,2.55864570500572,1.7870979602862747,5.062245539569069
5.2,9.184426585757803,5.258742022553159,2.4365955668036157,1.7557023008157489,5.053517474265729
5.21,9.015030960276624,5.080785857634671,2.9284350757609623,1.8865208546776404,5.627032053659004
5.22,9.596076657227233,5.086677775037398,2.79418927010957,1.9883270394310186,6.373723159502111
5.23,9.419999800773693,5.1944574509737285,2.9261478095939424,2.0851441376316644,6.095445511184886
5.24,9.62232178401562,5.385624054704951,2.714921586080598,2.614645420259086,6.258873591567731
5.25,10.045393459506952,5.479098624003079,2.5367948765464425,1.6705862956217843,6.812720939882552
5.26,9.330349777098126,5.496846724274098,2.6802368706473856,1.9640006952488727,6.541459482368833
5.27,9.27109580518491,5.600811586410528,2.7287220607804876,1.8492180262317461,6.0056050001964945
5.28,9.010583494816306,5.380232285570365,2.572313181029404,1.7318688977041077,5.974759706489928
5.29,9.421768540487147,5.551439012008524,2.662950457713877,1.820119159179119,6.326818673553524
5.3,8.794210859400174,5.623570564676369,2.6045922477504435,1.9518283812475514,6.176064768255494
5.31,9.768439321166762,5.827739705913641,2.5050896299552856,1.8291421819192548,5.352138553420146
5.32,9.421281025255599,5.789492256768081,2.871348228607835,2.2890657943319153,6.59049821876823
5.33,9.66264734970618,5.775528739137551,2.631026287748399,1.8585619901631991,6.056302493091945
5.34,9.777629602273363,5.7332232555053855,2.867731766662935,1.9524825603552158,6.552968216376866
5.35,9.94635304484909,5.927085577405338,2.5082936565130445,1.8345572413512727,6.530258357726121
5.36,9.09890007113104,5.8781397500724895,2.8859801087907377,1.7253784951802584,6.781412311648988
5.37,8.328099537042602,5.975110464408744,2.7612859574296618,2.1661517663203687,5.988817274675992
5.38,8.145974841351967,5.8524332919848145,2.9382915258362865,2.188915008870853,6.3836278437419
5.39,9.037572290042515,5.809255928262447,2.7335394954964727,1.92174841203592,6.052104581354919
5.4,8.763106476839013,5.64189009294675,2.5372725773429403,3.242973897230149,5.757223326641114
5.41,7.648501354589801,5.70173450369597,2.5558752702427756,1.8752082613556584,5.966930881065823
5.42,7.929590452632414,5.8457001893233524,2.5509150375691445,1.8269878571722495,6.665559009196025
5.43,7.167839755005142,5.954671542039145,2.5166618230313746,1.9808292518744834,6.210401280006382
5.44,8.371969376955885,5.938978813111701,2.6866719906006002,1.5971024560399532,5.790874194453305
5.45,7.958302356537394,5.86943597245646,2.914003116693321,1.8725692327583696,4.973093206301171
5.46,7.8201137135139955,5.677243220654093,2.5919847600483763,1.7410128651653909,4.818803619079616
5.47,7.418504202152745,5.608085131723864,2.9302271237058397,1.8599649933041313,5.624517935242524
5.48,7.217035431601462,5.675123365439807,2.7757222375054154,1.6573844218269473,6.933259836559371
5.49,6.915456518766071,5.938829727762654,2.531938181435918,1.703044597670447,5.586207753399286
5.5,7.686211853842419,5.9198952736939034,2.796927842834741,1.8470818865429945,5.728367835461474
5.51,7.850218612879198,5.973591228602926,2.4301095806088724,1.7070743172107277,5.531484726652369
5.52,8.488137473539638,6.1582952378065325,2.627903212190166,1.818344580533597,5.732616030856404
5.53,8.409081910834278,6.152747236862693,2.794472557344103,1.7282131129759537,5.756984879717321
5.54,7.967023351669271,6.062976263369965,2.6331270858630997,1.829405952138313,6.485384554011329
5.55,8.042433466628813,6.085147107546,2.818882148369561,1.6432074649977355,6.384003869057377
5.56,8.054918535730508,6.03016567206692,2.34853307567976,1.8884597343590979,6.202052373902276
5.57,8.656159812745619,5.842572509376797,2.4327125545203945,1.6731900532833615,5.888233650911084
5.58,8.628595613092687,5.885588562888254,2.3920634083272714,1.78778794214612,6.1983954199118685
5.59,8.833582294618493,5.933306060880418,2.413491765246483,1.7564707469215206,5.020943377782176
5.6,9.266247101513185,5.866065630059683,2.6316392350212467,1.5911814125264836,5.193441678548531
5.61,9.29577403885488,6.27346098485466,2.5505274036933665,1.8383004964743883,5.708458432829466
5.62,8.563388651921864,6.092217779472838,2.760644652204424,1.8528509796491452,4.724072772101671
5.63,8.521100562676112,6.376751316374436,2.6467521062820083,1.7694069930746434,5.383439758871011
5.64,8.466412001956336,6.382918331081078,2.40550114622662,1.7738224821686215,5.608324211053681
5.65,8.691673122417557,6.352557773243337,2.6774665778448776,1.903051819942402,4.2299673067749115
5.66,8.535721912336992,5.993798716147461,2.9108878246626895,1.8427201359053098,5.398752555541442
5.67,8.37194390985375,5.935946796238733,2.888099479479538,1.7437329615602748,5.184677518849046
5.68,8.763919035282706,5.89019631267666,2.6280929544293614,1.7529770403349587,5.18819287239814
5.69,9.25466114413838,5.807570753229134,2.5961684254034583,1.8302006538652906,4.953414157942924
5.7,8.82696613739676,5.801561005455421,2.573935978416208,1.6565599929906276,5.732791870410777
5.71,8.781848937276578,5.656215505771811,2.6442233343848516,1.8218069067239988,5.661363101421333
5.72,9.01999851748985,5.679899304281569,2.5300770911884793,2.0353048162913,5.590079489183325
5.73,8.22947418697939,5.657860158919401,2.807579304999973,1.795050595489301,5.98547522823576
5.74,8.222683367079899,5.868804601093553,2.7691833414641,1.9967990581335835,5.478888300718955
5.75,7.427262311654648,5.945669350360318,2.6052153455177534,1.8911753627738195,5.182109853520491
5.76,7.420769150967145,5.711023620927875,2.5460798159123295,1.9233338933702564,5.485783271204468
5.77,7.56127970400547,5.920128409724664,2.440341076015481,1.870756510885346,5.281169081479502
5.78,7.595471672049391,6.117392342537351,2.6776283713015903,1.9022809131387015,4.559181995715473
5.79,7.364566200325254,5.955264131052105,2.862550426743526,2.0673862189619445,4.025424630218556
5.8,6.33262457102939,6.153286511861436,2.6390901347377738,1.7903974954462472,5.84070493226354
5.81,7.555108408539003,6.340245205426978,2.669446454583622,1.9574836246957403,6.144641528235584
5.82,7.898351958149794,6.401025716027233,2.5179872720021046,1.8970866782912505,6.0025533474647075
5.83,7.662204886216297,6.318519346390115,2.828428421009082,1.7074709389105798,5.22516828583476
5.84,7.607096058669495,6.351468916780269,2.4675977651257237,1.8831957715326215,5.472251301045853
5.85,7.094905326714618,6.137179934899767,2.6589351737719804,1.9222430721793526,5.2461172735528985
5.86,7.5057175682629405,6.219709071845082,2.7531928387314264,1.8978244423427173,5.615496785276979
5.87,7.7244464007801295,6.114862087547326,2.636604845266275,1.81867686430064,5.75887900050725
5.88,7.354500533389863,6.048342774217435,2.6199581443220965,1.7005114340610876,6.515685088174426
5.89,7.290964687212971,6.285159973089545,2.6429768039539696,1.7569022690536384,4.710599290990852
5.9,7.401569302662801,6.321993662407399,2.8858787867831253,1.8989563274469752,6.134234563171815
5.91,7.515813067840889,6.279869571772076,2.814264403864907,1.6755106331189302,5.513181811065175
5.92,8.300041163301726,6.341308215900509,2.7871816799510185,1.7808411229785757,7.1381352522921535
5.93,7.990115430970509,6.409575185728461,2.6886700163961454,1.7224288656313038,5.837924179227985
5.94,8.52710798614808,6.230515316951345,2.4390818231221876,1.9503893977662556,6.647723159418074
5.95,7.822494136948348,6.356138021116146,2.68235009034919,1.910704850923803,6.310060868841424
5.96,7.879166791249343,6.463773259694343,2.544971294537184,1.7198443081947898,5.173033711009075
5.97,8.890306971170858,6.680911813337919,2.9281516432790933,1.9149987963446877,6.78331073127362
5.98,8.45263240516752,6.626444623024769,2.7517669949756076,1.8779276011909818,6.4538848929034085
5.99,8.175970429847464,6.423729737465032,2.4931309066472265,2.4556882136266562,6.369269955122853
6.0,8.420876718712513,6.315475729119095,2.8080136072449826,2.008057105843728,6.709074676375081
6.01,8.918320284021044,6.219134060561188,2.7107772568972974,1.9741484196828947,6.340087648401224
6.02,9.026293401324113,6.318708922053012,2.877945437304834,1.7755230450889954,6.459401298647001
6.03,8.756983255858549,6.3141654009076476,2.5572074152369515,1.938642592799171,6.591563941368807
6.04,8.848555345272779,6.442863969396757,2.797440700460216,1.8222030761087487,5.930965389719792
6.05,9.476179125909669,6.364490601027712,2.814394477039073,1.7968776614608213,6.195277087262788
6.06,9.455191632680478,6.450628556632496,2.5670806530203794,2.3869771787512364,6.983931334947977
6.07,9.643240328426977,6.506414094744702,2.5636049710317783,2.7664292832190087,5.72634160593786
6.08,9.215171932731337,6.5248719575674015,2.468947352251374,2.5329379665913163,5.324075651578961
6.09,8.414360627956992,6.5463004386233345,2.934580100776912,2.3001267905632274,6.630440140737543
6.1,8.51442600167417,6.513987211240364,2.684481107524237,2.5829381854415363,6.198448590172324
6.11,8.226640058945835,6.213180353716798,2.7039824652947964,3.2307934776051397,6.549957015740825
6.12,9.018558151522324,6.1629302310076435,2.802932573054776,2.2770844082937742,6.562250593331958
6.13,9.78900917619526,6.098248804087403,3.1525025911318134,2.515855203888222,5.258140179601679
6.14,9.580242228454791,6.079277637908026,2.980535130684043,2.8992907892969577,5.025158934553409
6.15,9.570408322105969,6.25008359004099,2.718911115760974,2.128011591722275,4.9928033177638245
6.16,9.940717193257713,6.363302834553862,2.7442172593425145,2.6199312901232066,5.633565545509297
6.17,10.60085662857864,6.244992865773462,2.573124939826912,2.3082223594661717,5.196712056975331
6.18,11.091347136236283,6.398059950993504,2.696983493645524,3.443415697005832,5.084004155865876
6.19,11.242600063002088,6.263091187699762,2.6331694006415396,2.7333415988945657,5.740081151284949
6.2,11.342625833671509,6.215477907181947,2.6741843628629103,2.9042527480431475,5.627150828760322
6.21,11.12331773401657,6.477717338947293,2.6228797077576247,3.848077279216597,5.338819710659223
6.22,11.148022050119936,6.485519092497155,2.595954807500515,2.2000155965361836,5.103236593618079
6.23,11.145973998873993,6.438655197313261,2.747400752060482,1.9666622017229722,5.308676003639948
6.24,9.844852332303429,6.60530415963032,2.605604811928448,1.7389435052207263,5.225179433006198
6.25,10.739805031699184,6.585611957866554,2.7266872388638688,1.7921439504570766,6.431644242146129
